5/25/14		220	194	musical number	125	Draper 6th	
5/18/14		134	169	musical number	319	Draper 6th	
5/11/14	Mother's Day	292	192	musical number	92	Draper 6th	
5/4/14	Fast Sunday	62	170		78	Draper 6th	
4/27/14	ward conference	86	187	youth choir	270	Draper 6th	
4/20/14	special musical meeting, easter	199	181	musical numbers	200	Draper 6th	
4/13/14	Fast Sunday	123	178	musical number	157	Draper 6th	
3/30/14		21	190	musical number	19	Draper 6th	
3/23/14		278	193	musical number	84	Draper 6th	
3/16/14		243	192	musical number	220	Draper 6th	
3/9/14		85	182	musical number	130	Draper 6th	
3/2/14	Fast Sunday	125	173		71	Draper 6th	
2/23/14		124	187	musical number	141	Draper 6th	
2/16/14		96	191	258	219	Draper 6th	
2/9/14	stake conference					Draper 6th	
2/2/14	Fast Sunday	143	170		141	Draper 6th	
1/26/14		241	172	274	122	Draper 6th	
1/19/14		100	174	musical number	131	Draper 6th	
1/12/14		116	196	2	108	Draper 6th	
1/5/14	Fast Sunday	26	194		98	Draper 6th	
12/29/13		85	184	musical number	215	Draper 6th	
12/22/13	musical fireside	208	187	201	201	Draper 6th	
12/15/13		214	180	musical number	201	Draper 6th	
12/8/13		210	195	musical number	204	Draper 6th	
12/1/13	Fast Sunday	202	170		212	Draper 6th	
11/24/13	Thanksgiving	93	194	musical number	94	Draper 6th	
11/17/13		219	171	musical number	220	Draper 6th	
11/10/13		66	181	musical number	134	Draper 6th	
11/3/13	Fast Sunday	142	175		308	Draper 6th	
10/27/13		107	193	musical number	116	Draper 6th	
10/20/13		284	187	musical number	277	Draper 6th	
10/13/13	Fast Sunday	314	172		259	Draper 6th	
9/29/13	Primary Program	303	170			Draper 6th	
9/22/13		96	178	musical number	241	Draper 6th	
9/15/13	regional stake conference					Draper 6th	
9/8/13	farewell	136	196	choir	284	Draper 6th	
9/1/13	Fast Sunday	7	174		304	Draper 6th	
8/25/13		5	172	musical number	41	Draper 6th	
8/18/13	farewell	98	169	choir	309	Draper 6th	
8/11/13		258	170	musical number	27	Draper 6th	
8/4/13	Fast Sunday	129	192		125	Draper 6th	
7/28/13		62	173	musical number	36	Draper 6th	
7/21/13		34	182	30	3	Draper 6th	
7/14/13		100	171	musical number	246	Draper 6th	
7/7/13	Fast Sunday	141	185		339	Draper 6th	
6/30/13		270	193	musical number	60	Draper 6th	
6/23/13		165	181	249	85	Draper 6th	
6/16/13	Fathers Day	292	184	musical number	92	Draper 6th	
6/9/13		219	172	musical number	96	Draper 6th	
6/2/13	Fast Sunday	136	192		157	Draper 6th	
5/26/13		26	170	250	308	Draper 6th	
5/19/13		140	173	musical number	85	Draper 6th	
5/12/13	Mothers Day	294	171	musical number	304	Draper 6th	
5/5/13	Fast Sunday	6	193		27	Draper 6th	
4/28/13		3	196	musical number	142	Draper 6th	
4/21/13		237	172	musical number	86	Draper 6th	
4/14/13	Fast Sunday	23	194		68	Draper 6th	
3/31/13	musical fireside	62	195	musical number	199	Draper 6th	
3/24/13	Homecoming	335	182	musical number	125	Draper 6th	
3/17/13	ward conference	76	193	musical number	243	Draper 6th	
3/10/13	farewell	58	181	musical number	137	Draper 6th	
3/3/13	Fast Sunday	170	191		19	Draper 6th	
2/24/13	Conversion	6	194	3	165	Draper 6th	
2/17/13		97	169	choir	72	Draper 6th	
2/10/13	Fast Sunday	103	173		141	Draper 6th	
2/3/13	stake conference					Draper 6th	
1/27/13		241	172		220	Draper 6th	
1/20/13		98	174	musical number	156	Draper 6th	
1/13/13	youth conference	140	196	musical number	239	Draper 6th	
1/6/13	Fast Sunday	116	171		117	Draper 6th	
12/30/12	Homecoming	136	191	musical number	124	Draper 6th	
12/23/12	musical meeting	202	196	musical number	213	Draper 6th	
12/16/12		214	171	musical number	204	Draper 6th	
12/9/12		206	181	musical number	212	Draper 6th	
12/2/12	Fast Sunday	209	193		210	Draper 6th	
11/25/12		203	192	musical number	205	Draper 6th	
11/18/12	Thanksgiving	94	175	musical number	93	Draper 6th	
11/11/12		128	172	musical number	137	Draper 6th	
11/4/12	Fast Sunday	142	171		116	Draper 6th	
10/28/12		297	174	musical number	295	Draper 6th	
10/21/12		219	188	musical number	250	Draper 6th	
10/14/12	fast sunday	136	170		116	Draper 6th	
9/30/12						Draper 6th	
9/23/12	Brigham City Temple dedication					Draper 6th	
9/16/12	Primary Program	308	184		125	Draper 6th	
9/9/12		3	169	piano solo	152	Draper 6th	
9/2/12	fast sunday	6	182		103	Draper 6th	
8/26/12		25	181	piano solo	70	Draper 6th	
8/19/12	stake conference					Draper 6th	
8/12/12				musical number		Draper 6th	
8/5/12	fast sunday	138	194		155	Draper 6th	
7/29/12		263	196		243	Draper 6th	
7/22/12	farewell	30	171	musical number	36	Draper 6th	
7/15/12		84	175	musical number	274	Draper 6th	
7/8/12	farewell	34	193	5	152	Draper 6th	
7/1/12	Fast Sunday	60	195		338	Draper 6th	
6/24/12		142	182	musical number	81	Draper 6th	
6/17/12	Fathers day, homecoming	297	191	musical number	319	Draper 6th	
6/10/12	Homecoming	264	173	musical number	249	Draper 6th	
6/3/12	Fast Sunday	86	169		123	Draper 6th	
5/27/12						Draper 6th	
5/20/12		87	172	piano solo	116	Draper 6th	
5/13/12	Mothers Day	292	192	musical number	92	Draper 6th	
5/6/12	Fast Sunday	140	176		137	Draper 6th	
4/29/12		117	170	19	147	Draper 6th	
4/22/12		5	146		267	Draper 6th	
4/15/12		286	196	musical number	300	Draper 6th	
4/8/12	Easter	200	175	musical number	62	Draper 6th	
3/25/12	Fast Sunday	68	171		247	Draper 6th	
3/18/12	ward conference	66	194	musical number	259	Draper 6th	
3/11/12		6	172	musical number	131	Draper 6th	
3/4/12	Fast Sunday	58	181		285	Draper 6th	
2/26/12		130	182	musical number	123	Draper 6th	
2/19/12		3	183	263	301	Draper 6th	
2/12/12	Fast Sunday	89	184		141	Draper 6th	
2/5/12	Stake Conference					Draper 6th	
1/29/12		239	195		125	Draper 6th	
1/22/12		97	171	piano solo	277	Draper 6th	
1/15/12		108	191	musical number	145	Draper 6th	
1/8/12	Fast Sunday	134	176		137	Draper 6th	
1/1/12	Homecoming	5	169		335	Draper 6th	
12/25/11	Christmas	212	193		205	Draper 6th	
12/18/11		208	175	musical number	207	Draper 6th	
12/11/11		203	194	musical number	209	Draper 6th	
12/4/11	Fast Sunday	206	172		214	Draper 6th	
11/27/11		219	187	musical number	210	Draper 6th	
11/20/11		93	188	musical number	95	Draper 6th	
11/13/11		94	169		92	Draper 6th	
11/6/11	Fast Sunday	237	179		157	Draper 6th	
10/30/11		272	196	musical number		Draper 6th	
10/23/11	regional conference broadcast					Draper 6th	
10/16/11		72	184	musical number	156	Draper 6th	
10/9/11	Fast Sunday	96	194		107	Draper 6th	
9/25/11		308	184		277	Draper 6th	
9/18/11		284	185	musical number	24	Draper 6th	
9/11/11		219	170	musical number	255	Draper 6th	
9/4/11	Fast Sunday	134	176		135	Draper 6th	
8/28/11		104	195	musical number	129	Draper 6th	
8/21/11		5	172	violin duet	6	Draper 6th	
8/14/11	farewell	62	169	musical number	136	Draper 6th	
8/7/11	Fast Sunday	116	193		125	Draper 6th	
7/31/11		87	187	musical number	256	Draper 6th	
7/24/11		36	183	musical number	35	Draper 6th	
7/17/11		34	175	musical number	33	Draper 6th	
7/10/11	Homecoming	85	169	249		Draper 6th	
7/3/11	Fast Sunday	338	196		60	Draper 6th	
6/26/11		78	192	musical number	339	Draper 6th	
6/19/11	Father's Day	292	172	musical number	92	Draper 6th	
6/12/11		85	182	musical number	3	Draper 6th	
6/5/11	Fast Sunday	14	195		141	Draper 6th	
5/29/11		293	185	musical number	219	Draper 6th	
5/22/11		227	191	musical number	303	Draper 6th	
5/15/11		7	180	musical number	59	Draper 6th	
5/8/11	Mother's Day	300	190	musical number	294	Draper 6th	
5/1/11	Fast Sunday	150	186		137	Draper 6th	
4/24/11	Easter	62	194	musical number	200	Draper 6th	
4/17/11		136	182	musical number	113	Draper 6th	
4/10/11	Fast Sunday	19	174		85	Draper 6th	
3/27/11		27	177	musical number	22	Draper 6th	
3/20/11		270	187	musical number	5	Draper 6th	
3/13/11		76	183	piano solo	116	Draper 6th	
3/6/11	Fast Sunday	96	175	------	107	Draper 6th	
2/27/11		226	180	musical number	303	Draper 6th	
2/20/11		98	196		304	Draper 6th	
2/13/11	Fast Sunday	274	169		308	Draper 6th	
2/6/11	stake conference					Draper 6th	
1/30/11		140	166	musical number	116	Draper 6th	
1/23/11	Ward Conference	29	193		59	Draper 6th	
1/16/11		85	173	musical number	95	Draper 6th	
1/9/11		284	196	musical number	72	Draper 6th	
1/2/11	Fast Sunday	138	172		217	Draper 6th	
12/26/10		214	174		201	Draper 6th	
12/19/10		205	195		209	Draper 6th	
12/12/10		204	169		208	Draper 6th	
12/5/10	Fast Sunday	212	181		203	Draper 6th	
11/28/10		227	182		166	Draper 6th	
11/21/10		93	183		94	Draper 6th	
11/14/10		134	192	musical number	85	Draper 6th	
11/7/10	Fast Sunday	59	194		104	Draper 6th	
10/31/10		272	175		240	Draper 6th	
10/24/10		237	180		304	Draper 6th	
10/17/10		21	186	musical number	277	Draper 6th	
10/10/10	Fast Sunday	113	190		124	Draper 6th	
9/26/10	Primary Program	308	184		6	Draper 6th	
9/19/10		2	191		98	Draper 6th	
9/12/10		85	193		136	Draper 6th	
9/5/10	Fast Sunday	131	170		137	Draper 6th	
8/29/10		269	172	musical number	223	Draper 6th	
8/22/10	Stake Conference	223	171		269	Draper 6th	
8/15/10		6	185		100	Draper 6th	
8/8/10		260	196	musical number	6	Draper 6th	
8/1/10	Fast Sunday	75	195		45	Draper 6th	
7/25/10		36	173		35	Draper 6th	
7/18/10		30	187		34	Draper 6th	
7/11/10		255	184	musical number	219	Draper 6th	
7/4/10	Fast Sunday	5	175		339	Draper 6th	
6/27/10		60	181		338	Draper 6th	
6/20/10	Father's Day	300	192	musical number	299	Draper 6th	
6/13/10		14	184	97	78	Draper 6th	
6/6/10	Fast Sunday	138	176		143	Draper 6th	
5/30/10		27	194	musical number	2	Draper 6th	
5/23/10		147	174	musical number	98	Draper 6th	
5/16/10		7	180		59	Draper 6th	
5/9/10	Mother's Day	292	186	musical number	304	Draper 6th	
5/2/10	Fast Sunday	129	181		58	Draper 6th	
4/25/10		147	174	musical number	68	Draper 6th	
4/18/10		66	188	musical number	216	Draper 6th	
4/11/10	Fast Sunday	134	175		302	Draper 6th	
3/28/10		62		musical number	200	Draper 6th	
3/21/10		87	187	musical number	294	Draper 6th	
3/14/10		131	191	musical number	122	Draper 6th	
3/7/10	Fast Sunday	125	196		157	Draper 6th	
2/28/10	Ward Conference	89	193	musical number	85	Draper 6th	
2/21/10		223	190		81	Draper 6th	
2/14/10	Fast Sunday	97	146		308	Draper 6th	
2/7/10	Stake Conference					Draper 6th	
1/31/10		105	195	musical number	68	Draper 6th	
1/24/10		129	175	musical number	100	Draper 6th	
1/17/10		5	169	musical number	219	Draper 6th	
1/10/10		85	171	musical number	292	Draper 6th	
1/3/10	Fast Sunday	136	172		141	Draper 6th	
12/27/09		212	182	musical number	203	Draper 6th	
12/20/09		210	183	musical number	214	Draper 6th	
12/13/09		201	174		204	Draper 6th	
12/4/11		201	170		206	Sioux City 1st	
12/11/11		203	172	208	209	Sioux City 1st	
12/18/11		202	175	210	212	Sioux City 1st	
12/25/11		207	196		204	Sioux City 1st	
1/1/12		217	181	274	131	Sioux City 1st	
1/8/12		140	180		237	Sioux City 1st	
1/15/12		81	173	129	136	Sioux City 1st	
1/22/12		227	195	85	98	Sioux City 1st	
1/29/12		134	182	219	239	Sioux City 1st	
2/5/12		138	196		100	Sioux City 1st	
2/12/12		252	169	113	86	Sioux City 1st	
2/19/12		294	174	249	30	Sioux City 1st	
2/26/12		246	176	117	152	Sioux City 1st	
3/4/12		2	191		123	Sioux City 1st	
3/11/12		241	172	104	133	Sioux City 1st	
3/18/12		5	193		300	Sioux City 1st	
3/25/12		144	171		98	Sioux City 1st	
5/6/12		66	180		123	Sioux City 1st	
5/13/12		294	170	304	298	Sioux City 1st	
5/20/12		85	177	277	166	Sioux City 1st	
5/27/12		254	175	131	220	Sioux City 1st	
6/3/12		62	194		116	Sioux City 1st	
6/10/12		243	185	301	298	Sioux City 1st	
6/17/12		292	190	300	152	Sioux City 1st	
6/24/12		304	180	29	223	Sioux City 1st	
8/5/12		134	173		98	Sioux City 1st	
8/12/12		228	181	117	136	Sioux City 1st	
8/19/12		113	191	131	239	Sioux City 1st	
8/26/12		243	169	220	131	Sioux City 1st	
9/2/12		27	172		156	Sioux City 1st	
9/9/12		89	171	116	136	Sioux City 1st	
9/16/12		237	196	129	100	Sioux City 1st	
9/23/12		58	174	141	98	Sioux City 1st	
9/30/12		2	193		163	Sioux City 1st	
10/14/12	stake conference					Sioux City 1st	
10/21/12		3	177	249	6	Sioux City 1st	
10/28/12		5	193	29	241	Sioux City 1st	
11/4/12		251	196	musical number	27	Sioux City 1st	
11/11/12	primary program	96	191			Sioux City 1st	
11/18/12		94	175	92	93	Sioux City 1st	
11/25/12		201	182	210	206	Sioux City 1st	
12/9/12		202	170	musical number	208	Sioux City 1st	
12/16/12		207	176	musical number	212	Sioux City 1st	
12/23/12		203	185		204	Sioux City 1st	
12/30/12		214	194	136	217	Sioux City 1st	
5/1/11		66	193		220	Sioux City 1st	
5/8/11		298	196	304	166	Sioux City 1st	
5/15/11		134	180	113	294	Sioux City 1st	
5/22/11	Special Stake Confrence					Sioux City 1st	
5/29/11		2	191	308	219	Sioux City 1st	
6/5/11		241	172		252	Sioux City 1st	
6/12/11		294	169	116	136	Sioux City 1st	
6/19/11	Primary	292	175		296	Sioux City 1st	
6/26/11		85	174	26	98	Sioux City 1st	
7/3/14		338	170		339	Sioux City 1st	
7/10/14		105	176	131	30	Sioux City 1st	
7/17/14		239	181	117	100	Sioux City 1st	
7/24/14		144	195	123	259	Sioux City 1st	
7/31/14		250	182	142	263	Sioux City 1st	
8/7/14		2	194		300	Sioux City 1st	
8/14/14		44	176	284	116	Sioux City 1st	
8/21/14		29	173	219	223	Sioux City 1st	
8/28/14		7	193	129	237	Sioux City 1st	
9/4/11		259	171		113	Sioux City 1st	
9/11/11		136	190	104	226	Sioux City 1st	
9/18/11		227	185	85	81	Sioux City 1st	
9/25/11		89	196	musical number	243	Sioux City 1st	
10/9/11		220	169		98	Sioux City 1st	
10/16/11		144	191	116	134	Sioux City 1st	
10/23/11	Stake Confrence					Sioux City 1st	
10/30/11		241	184	117	131	Sioux City 1st	
12/4/11		201	170		206	Sioux City 1st	
12/11/11		203	172	208	209	Sioux City 1st	
12/18/11		202	175	210	212	Sioux City 1st	
12/25/11		207	196		204	Sioux City 1st	
11/11/13		89	169	256	270	Sioux City 1st	
11/18/13		27	175	113	165	Sioux City 1st	
11/25/13		93	195	92	94	Sioux City 1st	
12/2/13		201	196		202	Sioux City 1st	
12/9/13		207	193	musical number	206	Sioux City 1st	
12/16/13		205	172	210	204	Sioux City 1st	
12/23/13		203	174		213	Sioux City 1st	
12/30/13		85	191	141	116	Sioux City 1st	
7/29/12		264	176	27	226	Sioux City 1st	
1/13/13						Sioux City 1st	
1/20/13						Sioux City 1st	
1/27/13		272	185	284	244	Sioux City 1st	
1/27/13						Sioux City 1st	
2/3/13		27	172		166	Sioux City 1st	
2/3/13		237	174		270	Sioux City 1st	
2/10/13		243	196	219	259	Sioux City 1st	
2/10/13		249	193	277	274	Sioux City 1st	
2/17/13						Sioux City 1st	
2/24/13		263	193	220	113	Sioux City 1st	
2/24/13		227	172	147	298	Sioux City 1st	
3/3/13	Stake Confrence	Stake Confrence				Sioux City 1st	
3/10/13		26	173		156	Sioux City 1st	
3/17/13		254	169	128	136	Sioux City 1st	
3/24/13		85	191	113	116	Sioux City 1st	
3/31/13		199	174	Special Musical Number	200	Sioux City 1st	
5/19/13		264	181	30	250	Sioux City 1st	
5/26/13		260	182	Musical Number	270	Sioux City 1st	
6/2/13		3	190		165	Sioux City 1st	
6/9/13		5	193	263	134	Sioux City 1st	
6/16/13		292	170	129	163	Sioux City 1st	
6/23/13		239	194	298	136	Sioux City 1st	
6/30/13		338	175	339	60	Sioux City 1st	
8/4/13		26	171		131	Sioux City 1st	
8/11/13		251	172	252	249	Sioux City 1st	
8/19/13		3	195	19	152	Sioux City 1st	
8/25/13		89	175	277	96	Sioux City 1st	
9/1/13		2	180		292	Sioux City 1st	
9/8/13		86	193	125	304	Sioux City 1st	
9/15/13		27	177	19	113	Sioux City 1st	
9/22/13		219	196	141	100	Sioux City 1st	
9/29/13		85	191	Primary Program		Sioux City 1st	
1/5/14		3	196		166	Sioux City 1st	
3/2/14		6	171		100	Sioux City 1st	
3/9/14		239	169	304	163	Sioux City 1st	
3/16/14		105	191	131	30	Sioux City 1st	
3/23/14		98	181	281	156	Sioux City 1st	
3/30/14		19	194		21	Sioux City 1st	
4/13/14		3	176	YM musical number	300	Sioux City 1st	
4/20/14		200	196	198	199	Sioux City 1st	
4/27/14		2	195		129	Sioux City 1st	
5/4/14	Stake Confrence	Stake Confrence				Sioux City 1st	
5/11/14		294	180	Special Musical Number	98	Sioux City 1st	
5/18/14		270	175	Special Musical Number missionaries	249	Sioux City 1st	
5/25/14		113	171		193	Sioux City 1st	
6/1/14		14	196		292	Sioux City 1st	
6/8/14		143	169	2	137	Sioux City 1st	
6/15/14		6	170	Primary	116	Sioux City 1st	
6/22/14		85	173	277	298	Sioux City 1st	
6/29/14		89	195	musical number	100	Sioux City 1st	
7/6/14		338	185		339	Sioux City 1st	
7/13/14		52	190	Choir	131	Sioux City 1st	
